項番,番号,都道府県,遺跡名,所在地,サンプル採取地点等,試料の種類,試料コード1,試料コード2,時代,時代詳細,時代コード,試料番号,測定方法,C14年代,C14年代±,暦年較正用C14年代,暦年較正用C14年代±,δ13C（AMS）,δ13C（AMS）±,δ13C（IRMS）,分析者（著者）,分析機関,刊行年,報告タイトル,ページ,備考,報告書名,発行者
437,2548,20：長野県,遠山川河床,下伊那郡南信濃村遠山川河床,木材AD120 - AD124,木材，J-Cal,T,d,----,----,BCD,PLD-8150,AMS法,1942,24,----,----,-21.3,0.49,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,NNMSM-TR1 15,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
438,2549,20：長野県,遠山川河床,下伊那郡南信濃村遠山川河床,木材AD125 - AD129,木材，J-Cal,T,d,----,----,BCD,PLD-8151,AMS法,1912,23,----,----,-22.18,0.45,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,NNMSM-TR1 16,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
439,2550,20：長野県,遠山川河床,下伊那郡南信濃村遠山川河床,木材AD130 - AD134,木材，J-Cal,T,d,----,----,BCD,PLD-8152,AMS法,1895,23,----,----,-21.07,0.43,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,NNMSM-TR1 17,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
440,2551,20：長野県,遠山川河床,下伊那郡南信濃村遠山川河床,木材AD135 - AD139,木材，J-Cal,T,d,----,----,BCD,PLD-8153,AMS法,1886,23,----,----,-22.29,0.37,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,NNMSM-TR1 18,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
441,2541,20：長野県,遠山川河床,下伊那郡南信濃村遠山川河床,木材AD85 - AD89,木材，J-Cal,T,d,----,----,BCD,PLD-8143,AMS法,1983,24,----,----,-21.89,0.55,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,NNMSM-TR1 8,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
442,2532,20：長野県,遠山川河床,下伊那郡南信濃村遠山川河床,木材91BC - 95BC,木材，J-Cal,T,d,----,----,BCD,PLD-5953,AMS法,2090,20,----,----,-23.24,0.13,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,NNMSM-C 2,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
443,2533,20：長野県,遠山川河床,下伊那郡南信濃村遠山川河床,木材141BC - 145BC,木材，J-Cal,T,d,----,----,BCD,PLD-5954,AMS法,2105,20,----,----,-22.55,0.13,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,NNMSM-C 3,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
444,2534,20：長野県,遠山川河床,下伊那郡南信濃村遠山川河床,木材AD50 - AD54,木材，J-Cal,T,d,----,----,BCD,PLD-8136,AMS法,2059,24,----,----,-19.47,0.57,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,NNMSM-TR1 1,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
445,2535,20：長野県,遠山川河床,下伊那郡南信濃村遠山川河床,木材AD55 - AD59,木材，J-Cal,T,d,----,----,BCD,PLD-8137,AMS法,2009,24,----,----,-20.79,0.55,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,NNMSM-TR1 2,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
446,2536,20：長野県,遠山川河床,下伊那郡南信濃村遠山川河床,木材AD60 - AD64,木材，J-Cal,T,d,----,----,BCD,PLD-8138,AMS法,1997,24,----,----,-20.61,0.47,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,NNMSM-TR1 3,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
447,2537,20：長野県,遠山川河床,下伊那郡南信濃村遠山川河床,木材AD65 - AD69,木材，J-Cal,T,d,----,----,BCD,PLD-8139,AMS法,2005,24,----,----,-21.13,0.47,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,NNMSM-TR1 4,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
448,2531,20：長野県,遠山川河床,下伊那郡南信濃村遠山川河床,木材41BC - 45BC,木材，J-Cal,T,d,----,----,BCD,PLD-5952,AMS法,2025,20,----,----,-23.58,0.12,----,学術創成研究グループ,（株）パレオ・ラボ,2009,地域別測定データ,139-524,NNMSM-C 1,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
449,4343,20：長野県,郷ノ沢遺跡,上伊那郡箕輪町,2住居跡火災,炭化材,T,f,縄文時代前期,十三菩堤,B,MTC-03329,AMS法,4825,35,----,----,-27.1,----,----,学術創成研究グループ,東京大学タンデム加速器研究施設,2009,地域別測定データ,139-524,NWA-11,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
450,22641,20：長野県,長峯遺跡,茅野市北山芹ヶ沢,SB118-C1　最外年輪1年目,炭化材(クリ),T,f,縄文時代中期,----,B,Beta-177285,AMS法,4290,30,----,----,----,----,-25.2,小林謙一･今村峯雄･坂本稔･永嶋正春,Beta Analytic Inc,2005,長野県茅野市長峯･聖石遺跡のAMS14C年代測定,181-190,----,長野県埋蔵文化財センター発掘調査報告書69　担い手育成基盤整備事業(芹ヶ沢地区)国道299号線バイパス建設事業埋蔵文化財発掘調査報告書　聖石遺跡･長峯遺跡･(別田沢遺跡)　第1分冊　本文編,長野県諏訪地方事務所　長野県諏訪建設事務所　茅野市　財段法人長野県文化振興事業団長野県埋蔵文化財センター
451,22642,20：長野県,長峯遺跡,茅野市北山芹ヶ沢,SB118-C1　外から11年目,炭化材(クリ),T,f,縄文時代中期,----,B,IAAA-31103,AMS法,4190,40,----,----,-26.4,0.8,----,小林謙一･今村峯雄･坂本稔･永嶋正春,(株)加速器分析研究所,2005,長野県茅野市長峯･聖石遺跡のAMS14C年代測定,181-190,----,長野県埋蔵文化財センター発掘調査報告書69　担い手育成基盤整備事業(芹ヶ沢地区)国道299号線バイパス建設事業埋蔵文化財発掘調査報告書　聖石遺跡･長峯遺跡･(別田沢遺跡)　第1分冊　本文編,長野県諏訪地方事務所　長野県諏訪建設事務所　茅野市　財段法人長野県文化振興事業団長野県埋蔵文化財センター
452,22643,20：長野県,長峯遺跡,茅野市北山芹ヶ沢,SB118-C1　外から21年目,炭化材(クリ),T,f,縄文時代中期,----,B,IAAA-31104,AMS法,4290,40,----,----,-23,0.7,----,小林謙一･今村峯雄･坂本稔･永嶋正春,(株)加速器分析研究所,2005,長野県茅野市長峯･聖石遺跡のAMS14C年代測定,181-190,----,長野県埋蔵文化財センター発掘調査報告書69　担い手育成基盤整備事業(芹ヶ沢地区)国道299号線バイパス建設事業埋蔵文化財発掘調査報告書　聖石遺跡･長峯遺跡･(別田沢遺跡)　第1分冊　本文編,長野県諏訪地方事務所　長野県諏訪建設事務所　茅野市　財段法人長野県文化振興事業団長野県埋蔵文化財センター
453,22644,20：長野県,長峯遺跡,茅野市北山芹ヶ沢,SB118-C1　外から31年目,炭化材(クリ),T,f,縄文時代中期,----,B,IAAA-31105,AMS法,4230,40,----,----,-27,0.8,----,小林謙一･今村峯雄･坂本稔･永嶋正春,(株)加速器分析研究所,2005,長野県茅野市長峯･聖石遺跡のAMS14C年代測定,181-190,----,長野県埋蔵文化財センター発掘調査報告書69　担い手育成基盤整備事業(芹ヶ沢地区)国道299号線バイパス建設事業埋蔵文化財発掘調査報告書　聖石遺跡･長峯遺跡･(別田沢遺跡)　第1分冊　本文編,長野県諏訪地方事務所　長野県諏訪建設事務所　茅野市　財段法人長野県文化振興事業団長野県埋蔵文化財センター
454,22645,20：長野県,長峯遺跡,茅野市北山芹ヶ沢,SB1670C1　材最外部,炭化材(コナラ),T,f,縄文時代,曽利ⅣⅤ式,B,Beta-177287,AMS法,4140,30,----,----,----,----,-25.7,小林謙一･今村峯雄･坂本稔･永嶋正春,Beta Analytic Inc,2005,長野県茅野市長峯･聖石遺跡のAMS14C年代測定,181-190,----,長野県埋蔵文化財センター発掘調査報告書69　担い手育成基盤整備事業(芹ヶ沢地区)国道299号線バイパス建設事業埋蔵文化財発掘調査報告書　聖石遺跡･長峯遺跡･(別田沢遺跡)　第1分冊　本文編,長野県諏訪地方事務所　長野県諏訪建設事務所　茅野市　財段法人長野県文化振興事業団長野県埋蔵文化財センター
455,22646,20：長野県,長峯遺跡,茅野市北山芹ヶ沢,SB197-C44半載　材最外部,炭化材(クリ),T,f,縄文時代,勝坂3b式,B,Beta-177286,AMS法,4510,30,----,----,----,----,-24.8,小林謙一･今村峯雄･坂本稔･永嶋正春,Beta Analytic Inc,2005,長野県茅野市長峯･聖石遺跡のAMS14C年代測定,181-190,----,長野県埋蔵文化財センター発掘調査報告書69　担い手育成基盤整備事業(芹ヶ沢地区)国道299号線バイパス建設事業埋蔵文化財発掘調査報告書　聖石遺跡･長峯遺跡･(別田沢遺跡)　第1分冊　本文編,長野県諏訪地方事務所　長野県諏訪建設事務所　茅野市　財段法人長野県文化振興事業団長野県埋蔵文化財センター
456,4299,20：長野県,長峯遺跡,茅野市北山芹ヶ沢,SB119住居跡Pno1,漆底部内面,T,i,縄文時代中期,勝坂2b～曽利Ⅱ式？,B,Beta-188171,AMS法,4200,40,----,----,-30.3,----,-30.3,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,NM-65,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
457,4301,20：長野県,長峯遺跡,茅野市北山芹ヶ沢,SB3118住居跡C1柱材GNG-K28,炭化材クリ11年目,T,f,縄文時代中期,曽利Ⅱ式,B,IAAA-31103,AMS法,4190,40,----,----,-26.38,0.76,----,学術創成研究グループ,(株)加速器分析研究所,2009,地域別測定データ,139-524,NM-118 b,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
458,4302,20：長野県,長峯遺跡,茅野市北山芹ヶ沢,SB3118住居跡C1柱材GNG-K28,炭化材クリ21年目,T,f,縄文時代中期,曽利Ⅱ式,B,IAAA-31104,AMS法,4290,40,----,----,-23.03,0.74,----,学術創成研究グループ,(株)加速器分析研究所,2009,地域別測定データ,139-524,NM-118 c,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
459,4303,20：長野県,長峯遺跡,茅野市北山芹ヶ沢,SB3118住居跡C1柱材GNG-K28,炭化材クリ31年目,T,f,縄文時代中期,曽利Ⅱ式,B,IAAA-31105,AMS法,4230,40,----,----,-26.97,0.82,----,学術創成研究グループ,(株)加速器分析研究所,2009,地域別測定データ,139-524,NM-118 d,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
460,4304,20：長野県,長峯遺跡,茅野市北山芹ヶ沢,SB167住居跡火災C1,炭化材ブナ科コナラ属,T,f,縄文時代中期,曽利Ⅳ～Ⅴ期,B,Beta-177287,AMS法,4140,30,----,----,-25.7,----,-25.7,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,NM-167,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
461,4305,20：長野県,長峯遺跡,茅野市北山芹ヶ沢,SB197住居跡C44,炭化材クリ,T,f,縄文時代中期,勝坂１式,B,Beta-177286,AMS法,4510,30,----,----,-24.8,----,-24.8,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,NM-197,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
462,4300,20：長野県,長峯遺跡,茅野市北山芹ヶ沢,SB3118住居跡C1柱材GNG-K28,炭化材クリ最外,T,f,縄文時代中期,曽利Ⅱ式,B,Beta-177285,AMS法,4290,30,----,----,-25.2,----,-25.2,学術創成研究グループ,Beta Analytic Inc,2009,地域別測定データ,139-524,NM-118,弥生農耕の起源と東アジア-炭素14年代測定による高精度編年体系の構築-平成16～20年文部科学省・科学研究費学術創成研究費　研究成果報告書,国立歴史民俗博物館
